"region","long","lat","group","order","subregion","temp"
"nebraska",-96.3428497314453,42.175422668457,29,8447,NA,48.8
"nebraska",-96.3428497314453,42.1582374572754,29,8448,NA,48.8
"nebraska",-96.3371200561523,42.1467742919922,29,8449,NA,48.8
"nebraska",-96.2970123291016,42.1181259155273,29,8450,NA,48.8
"nebraska",-96.2798309326172,42.0665626525879,29,8451,NA,48.8
"nebraska",-96.2626342773438,42.055103302002,29,8452,NA,48.8
"nebraska",-96.2282638549805,42.0321846008301,29,8453,NA,48.8
"nebraska",-96.222526550293,42.0035362243652,29,8454,NA,48.8
"nebraska",-96.1824264526367,42.0035362243652,29,8455,NA,48.8
"nebraska",-96.1652374267578,41.9863471984863,29,8456,NA,48.8
"nebraska",-96.1537780761719,41.9691581726074,29,8457,NA,48.8
"nebraska",-96.1537780761719,41.9462394714355,29,8458,NA,48.8
"nebraska",-96.1652374267578,41.9175910949707,29,8459,NA,48.8
"nebraska",-96.130859375,41.8602981567383,29,8460,NA,48.8
"nebraska",-96.0964813232422,41.8259201049805,29,8461,NA,48.8
"nebraska",-96.1022109985352,41.7800827026367,29,8462,NA,48.8
"nebraska",-96.0907516479492,41.7514343261719,29,8463,NA,48.8
"nebraska",-96.1194000244141,41.7170562744141,29,8464,NA,48.8
"nebraska",-96.125129699707,41.6654891967773,29,8465,NA,48.8
"nebraska",-96.125129699707,41.6368446350098,29,8466,NA,48.8
"nebraska",-96.0964813232422,41.6196556091309,29,8467,NA,48.8
"nebraska",-96.0678329467773,41.6196556091309,29,8468,NA,48.8
"nebraska",-96.0506439208984,41.6196556091309,29,8469,NA,48.8
"nebraska",-96.0506439208984,41.602466583252,29,8470,NA,48.8
"nebraska",-96.0792922973633,41.5680885314941,29,8471,NA,48.8
"nebraska",-96.0850219726562,41.5508995056152,29,8472,NA,48.8
"nebraska",-96.0449142456055,41.5337104797363,29,8473,NA,48.8
"nebraska",-96.0162658691406,41.5337104797363,29,8474,NA,48.8
"nebraska",-96.0048141479492,41.5050621032715,29,8475,NA,48.8
"nebraska",-95.9990768432617,41.4878730773926,29,8476,NA,48.8
"nebraska",-95.947509765625,41.4592247009277,29,8477,NA,48.8
"nebraska",-95.9360504150391,41.4420356750488,29,8478,NA,48.8
"nebraska",-95.9303207397461,41.419116973877,29,8479,NA,48.8
"nebraska",-95.9245986938477,41.3847427368164,29,8480,NA,48.8
"nebraska",-95.9245986938477,41.3618240356445,29,8481,NA,48.8
"nebraska",-95.9303207397461,41.3503646850586,29,8482,NA,48.8
"nebraska",-95.9245986938477,41.3389053344727,29,8483,NA,48.8
"nebraska",-95.9016723632812,41.3274459838867,29,8484,NA,48.8
"nebraska",-95.8787612915039,41.3159866333008,29,8485,NA,48.8
"nebraska",-95.8730316162109,41.3102569580078,29,8486,NA,48.8
"nebraska",-95.8787612915039,41.2930679321289,29,8487,NA,48.8
"nebraska",-95.9016723632812,41.2586898803711,29,8488,NA,48.8
"nebraska",-95.9016723632812,41.2185821533203,29,8489,NA,48.8
"nebraska",-95.8902130126953,41.1784744262695,29,8490,NA,48.8
"nebraska",-95.8844833374023,41.1612892150879,29,8491,NA,48.8
"nebraska",-95.8730316162109,41.1326370239258,29,8492,NA,48.8
"nebraska",-95.8558349609375,41.0982627868652,29,8493,NA,48.8
"nebraska",-95.8730316162109,41.0753440856934,29,8494,NA,48.8
"nebraska",-95.8730316162109,41.0466995239258,29,8495,NA,48.8
"nebraska",-95.8730316162109,41.0295066833496,29,8496,NA,48.8
"nebraska",-95.8386535644531,40.9722099304199,29,8497,NA,48.8
"nebraska",-95.8214645385742,40.949291229248,29,8498,NA,48.8
"nebraska",-95.8271942138672,40.9321060180664,29,8499,NA,48.8
"nebraska",-95.8271942138672,40.9091873168945,29,8500,NA,48.8
"nebraska",-95.8558349609375,40.8518905639648,29,8501,NA,48.8
"nebraska",-95.8443756103516,40.8117828369141,29,8502,NA,48.8
"nebraska",-95.867301940918,40.7659454345703,29,8503,NA,48.8
"nebraska",-95.8730316162109,40.7487602233887,29,8504,NA,48.8
"nebraska",-95.8615646362305,40.7201080322266,29,8505,NA,48.8
"nebraska",-95.8329238891602,40.691463470459,29,8506,NA,48.8
"nebraska",-95.7928161621094,40.6628150939941,29,8507,NA,48.8
"nebraska",-95.769889831543,40.6398963928223,29,8508,NA,48.8
"nebraska",-95.76416015625,40.6055183410645,29,8509,NA,48.8
"nebraska",-95.7527084350586,40.6112480163574,29,8510,NA,48.8
"nebraska",-95.76416015625,40.5940628051758,29,8511,NA,48.8
"nebraska",-95.7527084350586,40.5596809387207,29,8512,NA,48.8
"nebraska",-95.7183303833008,40.5310363769531,29,8513,NA,48.8
"nebraska",-95.6896820068359,40.5023880004883,29,8514,NA,48.8
"nebraska",-95.6438446044922,40.4393615722656,29,8515,NA,48.8
"nebraska",-95.6209259033203,40.3820648193359,29,8516,NA,48.8
"nebraska",-95.6323852539062,40.3247718811035,29,8517,NA,48.8
"nebraska",-95.5636291503906,40.3075790405273,29,8518,NA,48.8
"nebraska",-95.5349807739258,40.2732048034668,29,8519,NA,48.8
"nebraska",-95.4834136962891,40.2617454528809,29,8520,NA,48.8
"nebraska",-95.4662322998047,40.2101783752441,29,8521,NA,48.8
"nebraska",-95.414665222168,40.1815299987793,29,8522,NA,48.8
"nebraska",-95.3917388916016,40.1242332458496,29,8523,NA,48.8
"nebraska",-95.4031982421875,40.0783996582031,29,8524,NA,48.8
"nebraska",-95.3401794433594,40.0210990905762,29,8525,NA,48.8
"nebraska",-95.3344497680664,40.0210990905762,29,8526,NA,48.8
"nebraska",-95.3516311645508,40.0153732299805,29,8527,NA,48.8
"nebraska",-95.7985458374023,40.0039138793945,29,8528,NA,48.8
"nebraska",-96.0219955444336,40.0039138793945,29,8529,NA,48.8
"nebraska",-96.2397232055664,39.9981803894043,29,8530,NA,48.8
"nebraska",-96.4574508666992,40.0039138793945,29,8531,NA,48.8
"nebraska",-96.8126754760742,40.0039138793945,29,8532,NA,48.8
"nebraska",-96.9043502807617,40.0039138793945,29,8533,NA,48.8
"nebraska",-97.3741760253906,40.0039138793945,29,8534,NA,48.8
"nebraska",-97.8153610229492,40.0039138793945,29,8535,NA,48.8
"nebraska",-97.947135925293,40.0096435546875,29,8536,NA,48.8
"nebraska",-98.2794494628906,40.0039138793945,29,8537,NA,48.8
"nebraska",-98.5143661499023,40.0039138793945,29,8538,NA,48.8
"nebraska",-98.7148971557617,40.0039138793945,29,8539,NA,48.8
"nebraska",-99.0701293945312,40.0039138793945,29,8540,NA,48.8
"nebraska",-99.1675338745117,39.9981803894043,29,8541,NA,48.8
"nebraska",-99.6316299438477,39.9981803894043,29,8542,NA,48.8
"nebraska",-99.6316299438477,40.0039138793945,29,8543,NA,48.8
"nebraska",-100.181671142578,40.0039138793945,29,8544,NA,48.8
"nebraska",-100.731712341309,40.0039138793945,29,8545,NA,48.8
"nebraska",-100.760360717773,40.0096435546875,29,8546,NA,48.8
"nebraska",-101.316131591797,40.0096435546875,29,8547,NA,48.8
"nebraska",-101.40779876709,40.0039138793945,29,8548,NA,48.8
"nebraska",-102.055244445801,40.0096435546875,29,8549,NA,48.8
"nebraska",-102.066696166992,40.3476905822754,29,8550,NA,48.8
"nebraska",-102.066696166992,40.4393615722656,29,8551,NA,48.8
"nebraska",-102.060966491699,40.691463470459,29,8552,NA,48.8
"nebraska",-102.066696166992,40.7029228210449,29,8553,NA,48.8
"nebraska",-102.060966491699,40.7487602233887,29,8554,NA,48.8
"nebraska",-102.060966491699,41.000862121582,29,8555,NA,48.8
"nebraska",-102.616744995117,41.0065879821777,29,8556,NA,48.8
"nebraska",-102.656845092773,41.0065879821777,29,8557,NA,48.8
"nebraska",-103.373046875,41.0065879821777,29,8558,NA,48.8
"nebraska",-103.573585510254,41.0065879821777,29,8559,NA,48.8
"nebraska",-104.060592651367,41.0065879821777,29,8560,NA,48.8
"nebraska",-104.060592651367,41.3962020874023,29,8561,NA,48.8
"nebraska",-104.060592651367,41.5623550415039,29,8562,NA,48.8
"nebraska",-104.060592651367,41.6998672485352,29,8563,NA,48.8
"nebraska",-104.054862976074,41.9978065490723,29,8564,NA,48.8
"nebraska",-104.060592651367,42.6108741760254,29,8565,NA,48.8
"nebraska",-104.060592651367,43.0062103271484,29,8566,NA,48.8
"nevada",-114.041519165039,36.9958839416504,30,8568,NA,49.9
"nevada",-114.047248840332,36.8411865234375,30,8569,NA,49.9
"nevada",-114.052978515625,36.2109336853027,30,8570,NA,49.9
"nevada",-114.08162689209,36.1364479064941,30,8571,NA,49.9
"nevada",-114.116004943848,36.0963401794434,30,8572,NA,49.9
"nevada",-114.13892364502,36.0390472412109,30,8573,NA,49.9
"nevada",-114.201942443848,36.021858215332,30,8574,NA,49.9
"nevada",-114.264976501465,36.0275840759277,30,8575,NA,49.9
"nevada",-114.310813903809,36.0447769165039,30,8576,NA,49.9
"nevada",-114.327995300293,36.1135292053223,30,8577,NA,49.9
"nevada",-114.396751403809,36.1364479064941,30,8578,NA,49.9
"nevada",-114.488426208496,36.1364479064941,30,8579,NA,49.9
"nevada",-114.557182312012,36.153636932373,30,8580,NA,49.9
"nevada",-114.643127441406,36.1421775817871,30,8581,NA,49.9
"nevada",-114.700416564941,36.1192588806152,30,8582,NA,49.9
"nevada",-114.734802246094,36.1078033447266,30,8583,NA,49.9
"nevada",-114.757713317871,36.0619659423828,30,8584,NA,49.9
"nevada",-114.734802246094,36.0161285400391,30,8585,NA,49.9
"nevada",-114.734802246094,35.9588317871094,30,8586,NA,49.9
"nevada",-114.711875915527,35.9129943847656,30,8587,NA,49.9
"nevada",-114.688957214355,35.8843460083008,30,8588,NA,49.9
"nevada",-114.700416564941,35.7926750183105,30,8589,NA,49.9
"nevada",-114.700416564941,35.712459564209,30,8590,NA,49.9
"nevada",-114.683235168457,35.6666221618652,30,8591,NA,49.9
"nevada",-114.671775817871,35.6093292236328,30,8592,NA,49.9
"nevada",-114.666046142578,35.5405731201172,30,8593,NA,49.9
"nevada",-114.660308837891,35.5004653930664,30,8594,NA,49.9
"nevada",-114.666046142578,35.4546279907227,30,8595,NA,49.9
"nevada",-114.625938415527,35.4087905883789,30,8596,NA,49.9
"nevada",-114.608741760254,35.3572273254395,30,8597,NA,49.9
"nevada",-114.597282409668,35.2827415466309,30,8598,NA,49.9
"nevada",-114.585830688477,35.2369041442871,30,8599,NA,49.9
"nevada",-114.574363708496,35.1796112060547,30,8600,NA,49.9
"nevada",-114.603019714355,35.1223106384277,30,8601,NA,49.9
"nevada",-114.643127441406,35.1051216125488,30,8602,NA,49.9
"nevada",-114.637390136719,35.0191802978516,30,8603,NA,49.9
"nevada",-115.674446105957,35.8327827453613,30,8604,NA,49.9
"nevada",-115.897903442383,36.0046691894531,30,8605,NA,49.9
"nevada",-117.181335449219,36.9844245910645,30,8606,NA,49.9
"nevada",-117.84595489502,37.4771690368652,30,8607,NA,49.9
"nevada",-118.418922424316,37.8839683532715,30,8608,NA,49.9
"nevada",-119.140846252441,38.3996315002441,30,8609,NA,49.9
"nevada",-119.329917907715,38.5314140319824,30,8610,NA,49.9
"nevada",-119.57056427002,38.6975708007812,30,8611,NA,49.9
"nevada",-119.868492126465,38.9095611572266,30,8612,NA,49.9
"nevada",-119.994552612305,38.9897766113281,30,8613,NA,49.9
"nevada",-120.006011962891,39.0642623901367,30,8614,NA,49.9
"nevada",-120.006011962891,39.1158256530762,30,8615,NA,49.9
"nevada",-120.006011962891,39.1616630554199,30,8616,NA,49.9
"nevada",-120.006011962891,39.3163642883301,30,8617,NA,49.9
"nevada",-119.994552612305,39.4424133300781,30,8618,NA,49.9
"nevada",-120.006011962891,39.7002449035645,30,8619,NA,49.9
"nevada",-120.006011962891,41.2013931274414,30,8620,NA,49.9
"nevada",-120.006011962891,42.0092658996582,30,8621,NA,49.9
"nevada",-119.370025634766,42.0092658996582,30,8622,NA,49.9
"nevada",-119.306999206543,42.0092658996582,30,8623,NA,49.9
"nevada",-118.201194763184,42.0092658996582,30,8624,NA,49.9
"nevada",-117.026634216309,42.0092658996582,30,8625,NA,49.9
"nevada",-115.061378479004,42.0092658996582,30,8626,NA,49.9
"nevada",-114.305076599121,42.0092658996582,30,8627,NA,49.9
"nevada",-114.047248840332,42.0035362243652,30,8628,NA,49.9
"nevada",-114.041519165039,41.0065879821777,30,8629,NA,49.9
"nevada",-114.041519165039,40.1299629211426,30,8630,NA,49.9
"nevada",-114.035797119141,39.9007797241211,30,8631,NA,49.9
"nevada",-114.041519165039,39.5398178100586,30,8632,NA,49.9
"nevada",-114.047248840332,38.6689224243164,30,8633,NA,49.9
"nevada",-114.047248840332,38.5887069702148,30,8634,NA,49.9
"nevada",-114.041519165039,38.1417999267578,30,8635,NA,49.9
"nevada",-114.047248840332,37.6089515686035,30,8636,NA,49.9
"nevada",-114.041519165039,36.9958839416504,30,8637,NA,49.9
"new hampshire",-72.4734268188477,42.7311935424805,31,8639,NA,43.8
"new hampshire",-72.502082824707,42.759838104248,31,8640,NA,43.8
"new hampshire",-72.5307312011719,42.7942199707031,31,8641,NA,43.8
"new hampshire",-72.5536422729492,42.8687019348145,31,8642,NA,43.8
"new hampshire",-72.5307312011719,42.9088096618652,31,8643,NA,43.8
"new hampshire",-72.5249938964844,42.9431838989258,31,8644,NA,43.8
"new hampshire",-72.502082824707,42.9661026000977,31,8645,NA,43.8
"new hampshire",-72.4734268188477,42.9890213012695,31,8646,NA,43.8
"new hampshire",-72.4562454223633,43.0233993530273,31,8647,NA,43.8
"new hampshire",-72.4676971435547,43.0520477294922,31,8648,NA,43.8
"new hampshire",-72.4562454223633,43.0749664306641,31,8649,NA,43.8
"new hampshire",-72.4390563964844,43.1093444824219,31,8650,NA,43.8
"new hampshire",-72.4447860717773,43.1379928588867,31,8651,NA,43.8
"new hampshire",-72.4505157470703,43.2239379882812,31,8652,NA,43.8
"new hampshire",-72.4390563964844,43.269775390625,31,8653,NA,43.8
"new hampshire",-72.4161376953125,43.3213386535645,31,8654,NA,43.8
"new hampshire",-72.4104080200195,43.4244728088379,31,8655,NA,43.8
"new hampshire",-72.3817520141602,43.5505218505859,31,8656,NA,43.8
"new hampshire",-72.3760299682617,43.5677108764648,31,8657,NA,43.8
"new hampshire",-72.3473815917969,43.5963592529297,31,8658,NA,43.8
"new hampshire",-72.318733215332,43.6250038146973,31,8659,NA,43.8
"new hampshire",-72.3072738647461,43.6364669799805,31,8660,NA,43.8
"new hampshire",-72.3015441894531,43.682300567627,31,8661,NA,43.8
"new hampshire",-72.2843551635742,43.7052192687988,31,8662,NA,43.8
"new hampshire",-72.2385177612305,43.7453269958496,31,8663,NA,43.8
"new hampshire",-72.2156066894531,43.7739753723145,31,8664,NA,43.8
"new hampshire",-72.1926803588867,43.8026237487793,31,8665,NA,43.8
"new hampshire",-72.1812210083008,43.8255424499512,31,8666,NA,43.8
"new hampshire",-72.1812210083008,43.859920501709,31,8667,NA,43.8
"new hampshire",-72.1296615600586,43.9286766052246,31,8668,NA,43.8
"new hampshire",-72.1124649047852,43.9573211669922,31,8669,NA,43.8
"new hampshire",-72.1010055541992,43.985969543457,31,8670,NA,43.8
"new hampshire",-72.1067352294922,44.0031585693359,31,8671,NA,43.8
"new hampshire",-72.0895538330078,44.0318031311035,31,8672,NA,43.8
"new hampshire",-72.0608978271484,44.0661849975586,31,8673,NA,43.8
"new hampshire",-72.0437164306641,44.0833740234375,31,8674,NA,43.8
"new hampshire",-72.0379867553711,44.1406669616699,31,8675,NA,43.8
"new hampshire",-72.049446105957,44.1635856628418,31,8676,NA,43.8
"new hampshire",-72.0322570800781,44.2036933898926,31,8677,NA,43.8
"new hampshire",-72.0265274047852,44.2609901428223,31,8678,NA,43.8
"new hampshire",-72.0093383789062,44.2896385192871,31,8679,NA,43.8
"new hampshire",-71.9921493530273,44.312557220459,31,8680,NA,43.8
"new hampshire",-71.9577713012695,44.3297462463379,31,8681,NA,43.8
"new hampshire",-71.866096496582,44.3354759216309,31,8682,NA,43.8
"new hampshire",-71.8374481201172,44.3412017822266,31,8683,NA,43.8
"new hampshire",-71.8087997436523,44.3583946228027,31,8684,NA,43.8
"new hampshire",-71.7744216918945,44.3870391845703,31,8685,NA,43.8
"new hampshire",-71.7515029907227,44.3985023498535,31,8686,NA,43.8
"new hampshire",-71.694206237793,44.4214210510254,31,8687,NA,43.8
"new hampshire",-71.6483688354492,44.450065612793,31,8688,NA,43.8
"new hampshire",-71.6025314331055,44.4959030151367,31,8689,NA,43.8
"new hampshire",-71.5910797119141,44.5130920410156,31,8690,NA,43.8
"new hampshire",-71.5796203613281,44.5531959533691,31,8691,NA,43.8
"new hampshire",-71.5624237060547,44.5818481445312,31,8692,NA,43.8
"new hampshire",-71.5509719848633,44.5990333557129,31,8693,NA,43.8
"new hampshire",-71.5681533813477,44.6391410827637,31,8694,NA,43.8
"new hampshire",-71.6254577636719,44.7480049133301,31,8695,NA,43.8
"new hampshire",-71.5910797119141,44.7995681762695,31,8696,NA,43.8
"new hampshire",-71.5280532836914,44.891242980957,31,8697,NA,43.8
"new hampshire",-71.5280532836914,44.9256210327148,31,8698,NA,43.8
"new hampshire",-71.5452423095703,44.9829139709473,31,8699,NA,43.8
"new hampshire",-71.5337829589844,45.0001029968262,31,8700,NA,43.8
"new hampshire",-71.5051345825195,45.0115661621094,31,8701,NA,43.8
"new hampshire",-71.4879455566406,45.0516700744629,31,8702,NA,43.8
"new hampshire",-71.4822158813477,45.0688591003418,31,8703,NA,43.8
"new hampshire",-71.4363784790039,45.1318855285645,31,8704,NA,43.8
"new hampshire",-71.4020004272461,45.2006416320801,31,8705,NA,43.8
"new hampshire",-71.4077301025391,45.217830657959,31,8706,NA,43.8
"new hampshire",-71.4306488037109,45.2464752197266,31,8707,NA,43.8
"new hampshire",-71.4020004272461,45.2579383850098,31,8708,NA,43.8
"new hampshire",-71.3676223754883,45.2636680603027,31,8709,NA,43.8
"new hampshire",-71.3160552978516,45.2980422973633,31,8710,NA,43.8
"new hampshire",-71.2874069213867,45.3037757873535,31,8711,NA,43.8
"new hampshire",-71.2644958496094,45.3037757873535,31,8712,NA,43.8
"new hampshire",-71.230110168457,45.2751235961914,31,8713,NA,43.8
"new hampshire",-71.1900024414062,45.2693939208984,31,8714,NA,43.8
"new hampshire",-71.1498947143555,45.2808570861816,31,8715,NA,43.8
"new hampshire",-71.1155166625977,45.3037757873535,31,8716,NA,43.8
"new hampshire",-71.0754165649414,45.3152313232422,31,8717,NA,43.8
"new hampshire",-71.0181198120117,44.2953681945801,31,8718,NA,43.8
"new hampshire",-70.972282409668,43.7911643981934,31,8719,NA,43.8
"new hampshire",-70.972282409668,43.5906295776367,31,8720,NA,43.8
"new hampshire",-70.960823059082,43.5619812011719,31,8721,NA,43.8
"new hampshire",-70.960823059082,43.5104141235352,31,8722,NA,43.8
"new hampshire",-70.966552734375,43.4874954223633,31,8723,NA,43.8
"new hampshire",-70.972282409668,43.4302024841309,31,8724,NA,43.8
"new hampshire",-70.966552734375,43.3900947570801,31,8725,NA,43.8
"new hampshire",-70.9321746826172,43.3385276794434,31,8726,NA,43.8
"new hampshire",-70.8576965332031,43.2755012512207,31,8727,NA,43.8
"new hampshire",-70.8290405273438,43.2525825500488,31,8728,NA,43.8
"new hampshire",-70.8175811767578,43.2411231994629,31,8729,NA,43.8
"new hampshire",-70.8175811767578,43.2010192871094,31,8730,NA,43.8
"new hampshire",-70.8233108520508,43.1609115600586,31,8731,NA,43.8
"new hampshire",-70.8118591308594,43.1322631835938,31,8732,NA,43.8
"new hampshire",-70.8003921508789,43.1208038330078,31,8733,NA,43.8
"new hampshire",-70.7717514038086,43.1036148071289,31,8734,NA,43.8
"new hampshire",-70.7373657226562,43.08642578125,31,8735,NA,43.8
"new hampshire",-70.7545547485352,43.0520477294922,31,8736,NA,43.8
"new hampshire",-70.7430953979492,43.0405921936035,31,8737,NA,43.8
"new hampshire",-70.7316436767578,43.0233993530273,31,8738,NA,43.8
"new hampshire",-70.7316436767578,43.0062103271484,31,8739,NA,43.8
"new hampshire",-70.7717514038086,42.9718360900879,31,8740,NA,43.8
"new hampshire",-70.8404998779297,42.8572463989258,31,8741,NA,43.8
"new hampshire",-70.8863372802734,42.8744316101074,31,8742,NA,43.8
"new hampshire",-70.9092559814453,42.8744316101074,31,8743,NA,43.8
"new hampshire",-71.0123901367188,42.8687019348145,31,8744,NA,43.8
"new hampshire",-71.0410385131836,42.8572463989258,31,8745,NA,43.8
"new hampshire",-71.0696792602539,42.811408996582,31,8746,NA,43.8
"new hampshire",-71.0868759155273,42.8056755065918,31,8747,NA,43.8
"new hampshire",-71.144172668457,42.811408996582,31,8748,NA,43.8
"new hampshire",-71.1785507202148,42.8056755065918,31,8749,NA,43.8
"new hampshire",-71.1957321166992,42.7884902954102,31,8750,NA,43.8
"new hampshire",-71.1957321166992,42.759838104248,31,8751,NA,43.8
"new hampshire",-71.1957321166992,42.7369194030762,31,8752,NA,43.8
"new hampshire",-71.2186584472656,42.7311935424805,31,8753,NA,43.8
"new hampshire",-71.23583984375,42.7311935424805,31,8754,NA,43.8
"new hampshire",-71.2644958496094,42.7254638671875,31,8755,NA,43.8
"new hampshire",-71.2816772460938,42.7140045166016,31,8756,NA,43.8
"new hampshire",-71.3103332519531,42.6968154907227,31,8757,NA,43.8
"new hampshire",-71.3447036743164,42.6968154907227,31,8758,NA,43.8
"new hampshire",-71.7457733154297,42.7025451660156,31,8759,NA,43.8
"new hampshire",-71.9004745483398,42.7140045166016,31,8760,NA,43.8
"new hampshire",-71.9348526000977,42.7140045166016,31,8761,NA,43.8
"new hampshire",-72.2843551635742,42.7254638671875,31,8762,NA,43.8
"new hampshire",-72.4734268188477,42.7311935424805,31,8763,NA,43.8
"new jersey",-74.7251586914062,41.3675537109375,32,8765,NA,52.7
"new jersey",-74.3756484985352,41.2013931274414,32,8766,NA,52.7
"new jersey",-74.2381362915039,41.144100189209,32,8767,NA,52.7
"new jersey",-74.1922988891602,41.1269111633301,32,8768,NA,52.7
"new jersey",-73.9001007080078,40.9951286315918,32,8769,NA,52.7
"new jersey",-73.9115524291992,40.9091873168945,32,8770,NA,52.7
"new jersey",-73.9172821044922,40.9034576416016,32,8771,NA,52.7
"new jersey",-73.9402084350586,40.8919982910156,32,8772,NA,52.7
"new jersey",-73.9745788574219,40.8461608886719,32,8773,NA,52.7
"new jersey",-74.0032272338867,40.8232421875,32,8774,NA,52.7
"new jersey",-74.0146865844727,40.8060531616211,32,8775,NA,52.7
"new jersey",-74.0318756103516,40.7774085998535,32,8776,NA,52.7
"new jersey",-74.0547943115234,40.7544898986816,32,8777,NA,52.7
"new jersey",-74.0777130126953,40.691463470459,32,8778,NA,52.7
"new jersey",-74.0949020385742,40.6628150939941,32,8779,NA,52.7
"new jersey",-74.1464691162109,40.6570854187012,32,8780,NA,52.7
"new jersey",-74.1693878173828,40.6513557434082,32,8781,NA,52.7
"new jersey",-74.1808471679688,40.6513557434082,32,8782,NA,52.7
"new jersey",-74.2037658691406,40.6227073669434,32,8783,NA,52.7
"new jersey",-74.2209548950195,40.6112480163574,32,8784,NA,52.7
"new jersey",-74.2324142456055,40.5825996398926,32,8785,NA,52.7
"new jersey",-74.2438659667969,40.5539512634277,32,8786,NA,52.7
"new jersey",-74.2610626220703,40.5310363769531,32,8787,NA,52.7
"new jersey",-74.2897033691406,40.5195732116699,32,8788,NA,52.7
"new jersey",-74.2954406738281,40.5081176757812,32,8789,NA,52.7
"new jersey",-74.2782440185547,40.4851989746094,32,8790,NA,52.7
"new jersey",-74.2610626220703,40.4680099487305,32,8791,NA,52.7
"new jersey",-74.2094955444336,40.4508171081543,32,8792,NA,52.7
"new jersey",-74.2037658691406,40.4450912475586,32,8793,NA,52.7
"new jersey",-74.1922988891602,40.4336318969727,32,8794,NA,52.7
"new jersey",-74.140739440918,40.4336318969727,32,8795,NA,52.7
"new jersey",-74.0891723632812,40.4336318969727,32,8796,NA,52.7
"new jersey",-74.0662536621094,40.4221725463867,32,8797,NA,52.7
"new jersey",-74.0089569091797,40.4049835205078,32,8798,NA,52.7
"new jersey",-74.0204162597656,40.4508171081543,32,8799,NA,52.7
"new jersey",-74.0089569091797,40.4680099487305,32,8800,NA,52.7
"new jersey",-73.9917678833008,40.4508171081543,32,8801,NA,52.7
"new jersey",-73.9745788574219,40.4336318969727,32,8802,NA,52.7
"new jersey",-73.957389831543,40.3935241699219,32,8803,NA,52.7
"new jersey",-73.957389831543,40.3362274169922,32,8804,NA,52.7
"new jersey",-73.957389831543,40.3018531799316,32,8805,NA,52.7
"new jersey",-73.957389831543,40.2674713134766,32,8806,NA,52.7
"new jersey",-73.9745788574219,40.2216377258301,32,8807,NA,52.7
"new jersey",-74.0032272338867,40.1586112976074,32,8808,NA,52.7
"new jersey",-74.0089569091797,40.1070442199707,32,8809,NA,52.7
"new jersey",-74.0204162597656,40.0325622558594,32,8810,NA,52.7
"new jersey",-74.0318756103516,39.9523468017578,32,8811,NA,52.7
"new jersey",-74.0490646362305,39.9122428894043,32,8812,NA,52.7
"new jersey",-74.0547943115234,39.8377532958984,32,8813,NA,52.7
"new jersey",-74.0719833374023,39.791919708252,32,8814,NA,52.7
"new jersey",-74.0891723632812,39.780460357666,32,8815,NA,52.7
"new jersey",-74.0949020385742,39.791919708252,32,8816,NA,52.7
"new jersey",-74.0891723632812,39.8262977600098,32,8817,NA,52.7
"new jersey",-74.0719833374023,39.9065093994141,32,8818,NA,52.7
"new jersey",-74.0719833374023,39.9638061523438,32,8819,NA,52.7
"new jersey",-74.0719833374023,40.0210990905762,32,8820,NA,52.7
"new jersey",-74.0891723632812,40.0325622558594,32,8821,NA,52.7
"new jersey",-74.1235504150391,39.9695358276367,32,8822,NA,52.7
"new jersey",-74.1178207397461,39.9466171264648,32,8823,NA,52.7
"new jersey",-74.1120910644531,39.923698425293,32,8824,NA,52.7
"new jersey",-74.129280090332,39.8492164611816,32,8825,NA,52.7
"new jersey",-74.1521911621094,39.8148345947266,32,8826,NA,52.7
"new jersey",-74.1751174926758,39.791919708252,32,8827,NA,52.7
"new jersey",-74.1751174926758,39.7403526306152,32,8828,NA,52.7
"new jersey",-74.1751174926758,39.7002449035645,32,8829,NA,52.7
"new jersey",-74.2037658691406,39.6601371765137,32,8830,NA,52.7
"new jersey",-74.2266845703125,39.6372184753418,32,8831,NA,52.7
"new jersey",-74.2438659667969,39.6142997741699,32,8832,NA,52.7
"new jersey",-74.3069000244141,39.5741958618164,32,8833,NA,52.7
"new jersey",-74.312629699707,39.5627365112305,32,8834,NA,52.7
"new jersey",-74.3183517456055,39.5283584594727,32,8835,NA,52.7
"new jersey",-74.3412780761719,39.5283584594727,32,8836,NA,52.7
"new jersey",-74.3641891479492,39.5455436706543,32,8837,NA,52.7
"new jersey",-74.3871154785156,39.5455436706543,32,8838,NA,52.7
"new jersey",-74.3928451538086,39.5398178100586,32,8839,NA,52.7
"new jersey",-74.398567199707,39.5168991088867,32,8840,NA,52.7
"new jersey",-74.3928451538086,39.5054397583008,32,8841,NA,52.7
"new jersey",-74.3756484985352,39.4596061706543,32,8842,NA,52.7
"new jersey",-74.398567199707,39.4252243041992,32,8843,NA,52.7
"new jersey",-74.4214859008789,39.3965797424316,32,8844,NA,52.7
"new jersey",-74.4615936279297,39.3793907165527,32,8845,NA,52.7
"new jersey",-74.5017013549805,39.3564720153809,32,8846,NA,52.7
"new jersey",-74.5532684326172,39.2934455871582,32,8847,NA,52.7
"new jersey",-74.581916809082,39.2819862365723,32,8848,NA,52.7
"new jersey",-74.6105651855469,39.2533378601074,32,8849,NA,52.7
"new jersey",-74.6621322631836,39.2017707824707,32,8850,NA,52.7
"new jersey",-74.7079696655273,39.155933380127,32,8851,NA,52.7
